"id","observed_on","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","AGDD32","AGDD50"
88080073,"2021-07-07","Eurosta solidaginis",40.1263361492,-77.7679174568,"https://www.inaturalist.org/observations/88080073","Gall","","developing","developing",188,3432.59863281,1281.14892578
88083725,"2021-07-20","Eurosta solidaginis",44.883355,-86.0425028333,"https://www.inaturalist.org/observations/88083725","Gall","","developing","developing",201,2646.63793945,857.26739502
88110320,"2021-07-20","Eurosta solidaginis",44.269265,-72.309343,"https://www.inaturalist.org/observations/88110320","Gall","","developing","developing",201,2551.5168457,813.959228516
88116588,"2021-07-22","Eurosta solidaginis",36.4124794006,-81.5851821899,"https://www.inaturalist.org/observations/88116588","Gall","","developing","developing",203,3696.80200195,1207.07885742
88149404,"2021-07-22","Eurosta solidaginis",41.75422,-71.3557133333,"https://www.inaturalist.org/observations/88149404","Gall","","developing","developing",203,3589.23486328,1252.67321777
88153790,"2021-07-22","Eurosta solidaginis",42.5714035034,-89.0362091064,"https://www.inaturalist.org/observations/88153790","Gall","","developing","developing",203,3721.90380859,1573.90075684
88169955,"2021-07-22","Eurosta solidaginis",43.0487028333,-88.0311888333,"https://www.inaturalist.org/observations/88169955","Gall","","developing","developing",203,3574.90600586,1484.01794434
88172619,"2021-07-22","Eurosta solidaginis",45.3652305603,-85.0035171509,"https://www.inaturalist.org/observations/88172619","Gall","","developing","developing",203,2635.28930664,760.337219238
88174622,"2021-07-22","Eurosta solidaginis",45.7779693604,-84.7744827271,"https://www.inaturalist.org/observations/88174622","Gall","","developing","developing",203,2668.11230469,884.735351562
88184930,"2021-07-17","Eurosta solidaginis",45.0647770418,-95.8537527151,"https://www.inaturalist.org/observations/88184930","Gall","","developing","developing",198,3322.41137695,1410.85693359
88199462,"2021-07-22","Eurosta solidaginis",42.7508272,-73.3413948,"https://www.inaturalist.org/observations/88199462","Gall","","developing","developing",203,3147.09057617,1155.94970703
88247304,"2021-07-22","Eurosta solidaginis",44.2784727783,-72.3329238883,"https://www.inaturalist.org/observations/88247304","Gall","","developing","developing",203,2807.84472656,954.925964355
88256238,"2021-07-23","Eurosta solidaginis",44.752456665,-93.3217849731,"https://www.inaturalist.org/observations/88256238","Gall","","developing","developing",204,3740.64990234,1637.02697754
88262595,"2021-07-23","Eurosta solidaginis",41.4144248962,-71.7920913696,"https://www.inaturalist.org/observations/88262595","Gall","","developing","developing",204,3656.35595703,1338.31677246
88326636,"2021-07-23","Eurosta solidaginis",41.6069145203,-74.1876525879,"https://www.inaturalist.org/observations/88326636","Gall","","developing","developing",204,3763.40283203,1516.46313477
88329841,"2021-07-23","Eurosta solidaginis",43.0675888333,-88.0568305,"https://www.inaturalist.org/observations/88329841","Gall","","developing","developing",204,3601.23120117,1499.08422852
88332824,"2021-07-21","Eurosta solidaginis",45.0726180556,-87.1209363889,"https://www.inaturalist.org/observations/88332824","Gall","","developing","developing",202,2520.42163086,750.239440918
88339177,"2021-07-23","Eurosta solidaginis",29.7281866667,-95.5961083333,"https://www.inaturalist.org/observations/88339177","Gall","","developing","developing",204,7515.90820312,4030.38696289
88384895,"2021-07-24","Eurosta solidaginis",44.590405,-69.24500333,"https://www.inaturalist.org/observations/88384895","Gall","","developing","developing",205,3138.171875,1100.20385742
88387510,"2021-07-23","Eurosta solidaginis",43.2727722222,-73.1685694444,"https://www.inaturalist.org/observations/88387510","Gall","","developing","developing",204,2553.55053711,781.892211914
88441841,"2021-07-24","Eurosta solidaginis",47.2293979436,-93.5648738264,"https://www.inaturalist.org/observations/88441841","Gall","","developing","developing",205,2919.32763672,1149.01135254
88445512,"2021-07-24","Eurosta solidaginis",42.5473720198,-76.4792236635,"https://www.inaturalist.org/observations/88445512","Gall","","developing","developing",205,3451.97583008,1357.34265137
88451630,"2021-07-24","Eurosta solidaginis",42.4198583333,-76.4860833333,"https://www.inaturalist.org/observations/88451630","Gall","","developing","developing",205,3608.72021484,1445.93908691
88474720,"2021-07-23","Eurosta solidaginis",44.9564653897,-72.8697586432,"https://www.inaturalist.org/observations/88474720","Gall","","developing","developing",204,3221.82861328,1226.43823242
88483509,"2021-07-23","Eurosta solidaginis",44.8827563889,-87.2107180556,"https://www.inaturalist.org/observations/88483509","Gall","","developing","developing",204,2478.54443359,689.318237305
88496389,"2021-07-24","Eurosta solidaginis",42.34677,-76.48777,"https://www.inaturalist.org/observations/88496389","Gall","Larva","developing","developingLarva",205,3290.06542969,1254.56311035
88497083,"2021-07-24","Eurosta solidaginis",42.3541533333,-76.4811866667,"https://www.inaturalist.org/observations/88497083","Gall","Larva","developing","developingLarva",205,3328.12646484,1279.75415039
88529230,"2021-07-25","Eurosta solidaginis",46.7745954047,-92.1226416478,"https://www.inaturalist.org/observations/88529230","Gall","","developing","developing",206,3007.27685547,1148.47143555
88530586,"2021-07-25","Eurosta solidaginis",39.6764128,-78.99598019,"https://www.inaturalist.org/observations/88530586","Gall","","developing","developing",206,3344.10107422,1228.94018555
88564341,"2021-07-25","Eurosta solidaginis",41.3188611111,-85.5050388889,"https://www.inaturalist.org/observations/88564341","Gall","","developing","developing",206,3866.21875,1636.03686523
88589504,"2021-07-25","Eurosta solidaginis",40.31018,-74.731475,"https://www.inaturalist.org/observations/88589504","Gall","","developing","developing",206,4309.0546875,1818.65625
88592283,"2021-07-24","Eurosta solidaginis",42.309466,-72.464426,"https://www.inaturalist.org/observations/88592283","Gall","","developing","developing",205,3601.71704102,1415.19494629
88633170,"2021-07-25","Eurosta solidaginis",36.0541638333,-86.9177466667,"https://www.inaturalist.org/observations/88633170","Gall","","developing","developing",206,5279.42578125,2306.10400391
88635847,"2021-07-25","Eurosta solidaginis",46.77809934,-92.17707625,"https://www.inaturalist.org/observations/88635847","Gall","","developing","developing",206,2844.77270508,1069.81140137
88640885,"2021-07-25","Eurosta solidaginis",43.1216611111,-78.3635,"https://www.inaturalist.org/observations/88640885","Gall","","developing","developing",206,3625.13598633,1457.81872559
88653261,"2021-07-25","Eurosta solidaginis",40.8010725348,-77.945127992,"https://www.inaturalist.org/observations/88653261","Gall","","developing","developing",206,3709.86181641,1468.99682617
88724610,"2021-07-17","Eurosta solidaginis",45.063737,-95.8579569722,"https://www.inaturalist.org/observations/88724610","Gall","","developing","developing",198,3322.41137695,1410.85693359
88735198,"2021-07-17","Eurosta solidaginis",46.4874539722,-95.9613339722,"https://www.inaturalist.org/observations/88735198","Gall","","developing","developing",198,2998.81665039,1261.96142578
88738839,"2021-07-26","Eurosta solidaginis",42.6123083333,-72.47842,"https://www.inaturalist.org/observations/88738839","Gall","","developing","developing",207,3774.48193359,1547.1619873
88739306,"2021-07-24","Eurosta solidaginis",43.3353506398,-76.477014949,"https://www.inaturalist.org/observations/88739306","Gall","","developing","developing",205,3517.49584961,1405.58312988
88777269,"2021-07-25","Eurosta solidaginis",43.271340382,-73.1690753996,"https://www.inaturalist.org/observations/88777269","Gall","","developing","developing",206,2613.30151367,805.643188477
88819846,"2021-07-27","Eurosta solidaginis",41.6613731384,-88.0163040161,"https://www.inaturalist.org/observations/88819846","Gall","","developing","developing",208,4132.44775391,1807.01904297
88824148,"2021-07-26","Eurosta solidaginis",42.4967352997,-76.4274573997,"https://www.inaturalist.org/observations/88824148","Gall","","developing","developing",207,3420.56542969,1323.09802246
88863360,"2021-07-27","Eurosta solidaginis",41.8445611258,-88.3787388863,"https://www.inaturalist.org/observations/88863360","Gall","","developing","developing",208,3952.80688477,1684.21386719
88891974,"2021-07-26","Eurosta solidaginis",43.99579723,-90.65450533,"https://www.inaturalist.org/observations/88891974","Gall","","developing","developing",207,3483.58349609,1411.25317383
88893825,"2021-07-22","Eurosta solidaginis",42.3561566667,-72.6590483333,"https://www.inaturalist.org/observations/88893825","Gall","","developing","developing",203,3572.62133789,1412.53991699
88894895,"2021-06-30","Eurosta solidaginis",39.8511194444,-85.4139777778,"https://www.inaturalist.org/observations/88894895","Gall","","developing","developing",181,3032.01782227,1136.17700195
88928792,"2021-07-27","Eurosta solidaginis",43.0075039946,-77.8040216464,"https://www.inaturalist.org/observations/88928792","Gall","","developing","developing",208,3700.36621094,1487.68981934
88936534,"2021-07-28","Eurosta solidaginis",47.212436676,-88.3860244751,"https://www.inaturalist.org/observations/88936534","Gall","","developing","developing",209,2992.09375,1141.02807617
88947414,"2021-07-26","Eurosta solidaginis",43.7301833333,-72.3324366667,"https://www.inaturalist.org/observations/88947414","Gall","","developing","developing",207,3252.13964844,1194.71313477
88958543,"2021-07-28","Eurosta solidaginis",42.8547379554,-73.3433434218,"https://www.inaturalist.org/observations/88958543","Gall","","developing","developing",209,3544.3425293,1381.33703613
88974113,"2021-07-25","Eurosta solidaginis",43.4483926387,-72.7736034617,"https://www.inaturalist.org/observations/88974113","Gall","","developing","developing",206,2945.23046875,1018.69110107
88980673,"2021-07-28","Eurosta solidaginis",44.7772860434,-71.6571912077,"https://www.inaturalist.org/observations/88980673","Gall","","developing","developing",209,3066.35205078,1054.15112305
88982152,"2021-07-27","Eurosta solidaginis",40.8832905,-77.7827843056,"https://www.inaturalist.org/observations/88982152","Gall","","developing","developing",208,4045.93945312,1693.42126465
88986681,"2021-07-20","Eurosta solidaginis",42.884797,-72.55010075,"https://www.inaturalist.org/observations/88986681","Gall","","developing","developing",201,3396.88574219,1326.21179199
88993472,"2021-07-28","Eurosta solidaginis",42.6971817017,-72.8980026245,"https://www.inaturalist.org/observations/88993472","Gall","","developing","developing",209,3195.99853516,1152.34985352
89002149,"2021-07-22","Eurosta solidaginis",46.7743127374,-92.1574043949,"https://www.inaturalist.org/observations/89002149","Gall","","developing","developing",203,2738.09545898,1005.92022705
89090848,"2021-07-24","Eurosta solidaginis",41.7249162,-87.9735247,"https://www.inaturalist.org/observations/89090848","Gall","","developing","developing",205,3992.33569336,1725.40698242
89137023,"2021-07-23","Eurosta solidaginis",44.2511125,-72.55523125,"https://www.inaturalist.org/observations/89137023","Gall","","developing","developing",204,3134.05981445,1154.45605469
89137060,"2021-07-24","Eurosta solidaginis",44.2507393603,-72.5536164386,"https://www.inaturalist.org/observations/89137060","Gall","","developing","developing",205,3166.12670898,1168.52307129
89147306,"2021-07-29","Eurosta solidaginis",43.0250361667,-87.957345,"https://www.inaturalist.org/observations/89147306","Gall","","developing","developing",210,3905.67431641,1687.60693359
89159814,"2021-07-28","Eurosta solidaginis",42.02388774,-80.37035776,"https://www.inaturalist.org/observations/89159814","Gall","","developing","developing",209,3765.65234375,1462.85888672
89197245,"2021-07-30","Eurosta solidaginis",42.6164405972,-85.9687229991,"https://www.inaturalist.org/observations/89197245","Gall","","developing","developing",211,3815.10742188,1607.70471191
89213618,"2021-07-30","Eurosta solidaginis",41.881355,-75.5184783333,"https://www.inaturalist.org/observations/89213618","Gall","","developing","developing",211,3408.92016602,1322.07202148
89219563,"2021-07-13","Eurosta solidaginis",38.9489055556,-91.4802388889,"https://www.inaturalist.org/observations/89219563","Gall","","developing","developing",194,3907.44750977,1577.49182129
89246716,"2021-07-30","Eurosta solidaginis",43.6086756955,-72.5485798717,"https://www.inaturalist.org/observations/89246716","Gall","","developing","developing",211,3614.29052734,1411.86486816
89254151,"2021-07-29","Eurosta solidaginis",45.461567945,-94.3920743465,"https://www.inaturalist.org/observations/89254151","Gall","","developing","developing",210,3661.9362793,1617.51489258
89254152,"2021-07-29","Eurosta solidaginis",45.4176656526,-94.6809715847,"https://www.inaturalist.org/observations/89254152","Gall","","developing","developing",210,3621.0144043,1575.91699219
89321134,"2021-07-31","Eurosta solidaginis",43.0401491421,-89.4316876867,"https://www.inaturalist.org/observations/89321134","Gall","","developing","developing",212,4130.68310547,1828.0065918
89337953,"2021-07-31","Eurosta solidaginis",41.1858951482,-81.6547745362,"https://www.inaturalist.org/observations/89337953","Gall","","developing","developing",212,4175.70996094,1783.22302246
89379958,"2021-07-25","Eurosta solidaginis",42.4483518341,-76.4708939024,"https://www.inaturalist.org/observations/89379958","Gall","","developing","developing",206,3605.36230469,1444.45410156
89526339,"2021-08-01","Eurosta solidaginis",41.0107818892,-80.0051583022,"https://www.inaturalist.org/observations/89526339","Gall","","developing","developing",213,4052.76049805,1674.31384277
89558890,"2021-07-31","Eurosta solidaginis",39.0851479505,-84.1913493483,"https://www.inaturalist.org/observations/89558890","Gall","","developing","developing",212,4734.87158203,2057.88452148
89561897,"2021-08-01","Eurosta solidaginis",42.4634170532,-76.4626846313,"https://www.inaturalist.org/observations/89561897","Gall","","developing","developing",213,3790.52832031,1529.00939941
89581057,"2021-08-01","Eurosta solidaginis",44.8547361111,-93.4463888889,"https://www.inaturalist.org/observations/89581057","Gall","","developing","developing",213,4109.80371094,1847.30310059
89612583,"2021-07-31","Eurosta solidaginis",39.0453685463,-79.4462424517,"https://www.inaturalist.org/observations/89612583","Gall","","developing","developing",212,3483.85302734,1256.56115723
89619285,"2021-07-31","Eurosta solidaginis",43.14795,-89.4172533333,"https://www.inaturalist.org/observations/89619285","Gall","","developing","developing",212,3956.46142578,1708.47790527
89675945,"2021-08-01","Eurosta solidaginis",41.7494822858,-88.0838714631,"https://www.inaturalist.org/observations/89675945","Gall","","developing","developing",213,4322.25683594,1913.67773438
89721172,"2021-08-02","Eurosta solidaginis",45.2039982333,-92.0878708766,"https://www.inaturalist.org/observations/89721172","Gall","","developing","developing",214,3539.79833984,1468.96130371
89721611,"2021-08-02","Eurosta solidaginis",45.3003258689,-92.1796387376,"https://www.inaturalist.org/observations/89721611","Gall","","developing","developing",214,3516.99169922,1461.83276367
89764691,"2021-08-02","Eurosta solidaginis",45.245037,-84.7518479722,"https://www.inaturalist.org/observations/89764691","Gall","","developing","developing",214,3354.63085938,1323.23278809
89766267,"2021-07-31","Eurosta solidaginis",42.7647972222,-89.4121222222,"https://www.inaturalist.org/observations/89766267","Gall","","developing","developing",212,4042.45654297,1759.14733887
89772151,"2021-08-02","Eurosta solidaginis",42.522495,-76.517555,"https://www.inaturalist.org/observations/89772151","Gall","Larva","developing","developingLarva",214,3917.66259766,1597.7331543
89799107,"2021-08-01","Eurosta solidaginis",39.456975,-88.1540611667,"https://www.inaturalist.org/observations/89799107","Gall","","developing","developing",213,4621.57958984,2021.04736328
89843448,"2021-08-03","Eurosta solidaginis",46.236086,-94.1454729722,"https://www.inaturalist.org/observations/89843448","Gall","","developing","developing",215,3586.01220703,1526.82165527
89927280,"2021-08-04","Eurosta solidaginis",41.7337559593,-91.7166839056,"https://www.inaturalist.org/observations/89927280","Gall","","developing","developing",216,4429.05224609,1981.25830078
89965094,"2021-07-30","Eurosta solidaginis",42.663238906,-76.8605419993,"https://www.inaturalist.org/observations/89965094","Gall","","developing","developing",211,3768.63110352,1479.95898438
89979391,"2021-08-03","Eurosta solidaginis",38.5899666667,-79.8549583333,"https://www.inaturalist.org/observations/89979391","Gall","","developing","developing",215,3270.75146484,1069.64013672
90037127,"2021-07-16","Eurosta solidaginis",42.1389425104,-87.8241562788,"https://www.inaturalist.org/observations/90037127","Gall","","developing","developing",197,3523.46240234,1469.99658203
90082767,"2021-06-26","Eurosta solidaginis",43.0759381228,-88.1724953011,"https://www.inaturalist.org/observations/90082767","Gall","","developing","developing",177,2471.91992188,884.123413086
90136319,"2021-07-31","Eurosta solidaginis",43.5000583333,-75.34707,"https://www.inaturalist.org/observations/90136319","Gall","","developing","developing",212,3106.89746094,1098.75524902
90182819,"2021-08-04","Eurosta solidaginis",45.6380466667,-91.81655,"https://www.inaturalist.org/observations/90182819","Gall","","developing","developing",216,3522.41870117,1445.03039551
90204002,"2021-08-06","Eurosta solidaginis",39.8858333333,-86.3122222222,"https://www.inaturalist.org/observations/90204002","Gall","","developing","developing",218,4703.07324219,2069.53979492
90206205,"2021-08-06","Eurosta solidaginis",47.485985,-90.9859633333,"https://www.inaturalist.org/observations/90206205","Gall","","dormfall","dormfall",218,2460.29248047,639.19732666
90218548,"2021-08-04","Eurosta solidaginis",42.4782739151,-76.4505469669,"https://www.inaturalist.org/observations/90218548","Gall","","developing","developing",216,3805.35180664,1515.79699707
90241687,"2021-08-07","Eurosta solidaginis",43.73094773,-72.274843,"https://www.inaturalist.org/observations/90241687","Gall","","developing","developing",219,3710.37475586,1416.93200684
90254893,"2021-08-07","Eurosta solidaginis",42.3931487285,-76.3741272708,"https://www.inaturalist.org/observations/90254893","Gall","","developing","developing",219,3881.15014648,1552.22851562
90278154,"2021-08-07","Eurosta solidaginis",46.3975601196,-90.1530609131,"https://www.inaturalist.org/observations/90278154","Gall","","dormfall","dormfall",219,3239.83666992,1248.02905273
90318915,"2021-08-04","Eurosta solidaginis",42.7508272,-73.3413948,"https://www.inaturalist.org/observations/90318915","Gall","","developing","developing",216,3568.61425781,1343.47363281
90388646,"2021-08-08","Eurosta solidaginis",42.3000526428,-83.6623764038,"https://www.inaturalist.org/observations/90388646","Gall","","developing","developing",220,4318.19873047,1844.96325684
90397708,"2021-08-08","Eurosta solidaginis",43.7460021973,-87.7464828491,"https://www.inaturalist.org/observations/90397708","Gall","","developing","developing",220,3923.23339844,1632.23852539
90433619,"2021-08-08","Eurosta solidaginis",43.2524155908,-70.7244255645,"https://www.inaturalist.org/observations/90433619","Gall","","developing","developing",220,3946.57080078,1546.45983887
90453443,"2021-08-06","Eurosta solidaginis",43.1891277778,-73.0492333333,"https://www.inaturalist.org/observations/90453443","Gall","","developing","developing",218,3721.06689453,1446.32568359
90466810,"2021-08-08","Eurosta solidaginis",46.8664989722,-96.4735199722,"https://www.inaturalist.org/observations/90466810","Gall","","dormfall","dormfall",220,3964.37329102,1768.47253418
90490450,"2021-08-08","Eurosta solidaginis",40.4510402478,-79.9806666961,"https://www.inaturalist.org/observations/90490450","Gall","","developing","developing",220,4854.23876953,2163.85888672
90492545,"2021-08-08","Eurosta solidaginis",40.5026567301,-79.8918696362,"https://www.inaturalist.org/observations/90492545","Gall","","developing","developing",220,4606.14355469,1988.68347168
90521024,"2021-08-08","Eurosta solidaginis",44.6547127674,-67.5277048722,"https://www.inaturalist.org/observations/90521024","Gall","","developing","developing",220,3374.30541992,1095.16381836
90532117,"2021-08-09","Eurosta solidaginis",42.2893333333,-71.5318216667,"https://www.inaturalist.org/observations/90532117","Gall","","developing","developing",221,4294.51855469,1762.93676758
90571005,"2021-08-09","Eurosta solidaginis",42.655618908,-74.0423324864,"https://www.inaturalist.org/observations/90571005","Gall","","developing","developing",221,3687.30859375,1392.6138916
90588218,"2021-08-08","Eurosta solidaginis",45.3089333333,-69.240325,"https://www.inaturalist.org/observations/90588218","Gall","","developing","developing",220,3561.01928711,1322.3059082
90593058,"2021-08-09","Eurosta solidaginis",43.3591258888,-71.4854916062,"https://www.inaturalist.org/observations/90593058","Gall","","developing","developing",221,3856.03955078,1494.23278809
90599926,"2021-08-09","Eurosta solidaginis",43.1234888889,-89.67315,"https://www.inaturalist.org/observations/90599926","Gall","","developing","developing",221,4350.62402344,1907.59423828
90654383,"2021-08-08","Eurosta solidaginis",42.1410916667,-87.8223777778,"https://www.inaturalist.org/observations/90654383","Gall","","developing","developing",220,4476.6875,2009.22253418
90701060,"2021-08-10","Eurosta solidaginis",44.8441466111,-86.0652886389,"https://www.inaturalist.org/observations/90701060","Gall","","dormfall","dormfall",222,3463.94506836,1284.44262695
90717810,"2021-08-09","Eurosta solidaginis",40.696645,-74.520095,"https://www.inaturalist.org/observations/90717810","Gall","","developing","developing",221,4825.85986328,2121.19091797
90810549,"2021-08-11","Eurosta solidaginis",42.9931917089,-85.7386515756,"https://www.inaturalist.org/observations/90810549","Gall","","developing","developing",223,4282.46826172,1863.3671875
90829004,"2021-08-11","Eurosta solidaginis",42.7346333333,-85.8582,"https://www.inaturalist.org/observations/90829004","Gall","","developing","developing",223,4213.46582031,1807.04602051
90831738,"2021-08-11","Eurosta solidaginis",44.7896716667,-93.1476445,"https://www.inaturalist.org/observations/90831738","Gall","","dormfall","dormfall",223,4501.68066406,2069.7019043
90857598,"2021-08-10","Eurosta solidaginis",45.115532,-87.087247,"https://www.inaturalist.org/observations/90857598","Gall","","developing","developing",222,3524.19091797,1324.05175781
90888637,"2021-08-12","Eurosta solidaginis",44.5334215603,-92.5142878102,"https://www.inaturalist.org/observations/90888637","Gall","","developing","developing",224,4404.20214844,1985.77709961
90927795,"2021-08-11","Eurosta solidaginis",43.071633,-89.460037,"https://www.inaturalist.org/observations/90927795","Gall","","developing","developing",223,4513.1015625,2035.69042969
90963655,"2021-07-29","Eurosta solidaginis",44.0687987183,-103.2680548355,"https://www.inaturalist.org/observations/90963655","Gall","","developing","developing",210,3987.89038086,1674.10668945
91011890,"2021-07-31","Eurosta solidaginis",43.10005045,-72.15162525,"https://www.inaturalist.org/observations/91011890","Gall","","developing","developing",212,3239.63818359,1149.73095703
91017271,"2021-08-07","Eurosta solidaginis",35.6820185659,-84.1709101842,"https://www.inaturalist.org/observations/91017271","Gall","","developing","developing",219,5920.33447266,2693.13110352
91060396,"2021-08-13","Eurosta solidaginis",35.8945780997,-82.1324082997,"https://www.inaturalist.org/observations/91060396","Gall","","developing","developing",225,4814.41162109,1787.71362305
91072563,"2021-08-13","Eurosta solidaginis",41.1433983333,-87.259125,"https://www.inaturalist.org/observations/91072563","Gall","","developing","developing",225,4733.90869141,2126.17675781
91073782,"2020-07-18","Eurosta solidaginis",47.9385212661,-97.508931309,"https://www.inaturalist.org/observations/91073782","Gall","","developing","developing",200,2632.12084961,1116.39538574
91077376,"2021-08-12","Eurosta solidaginis",39.205125,-79.4804166667,"https://www.inaturalist.org/observations/91077376","Gall","","developing","developing",224,4222.42089844,1668.04980469
91160344,"2021-08-12","Eurosta solidaginis",46.66728817,-90.04970481,"https://www.inaturalist.org/observations/91160344","Gall","","dormfall","dormfall",224,3352.69702148,1259.34191895
91170104,"2021-07-30","Eurosta solidaginis",42.212916624,-85.5839469757,"https://www.inaturalist.org/observations/91170104","Gall","","developing","developing",211,3944.32958984,1693.27685547
91198193,"2021-08-14","Eurosta solidaginis",41.0134583333,-82.7807833333,"https://www.inaturalist.org/observations/91198193","Gall","","developing","developing",226,4848.88476562,2189.20385742
91267899,"2021-08-15","Eurosta solidaginis",42.51863,-76.5551,"https://www.inaturalist.org/observations/91267899","Gall","","developing","developing",227,4249.86132812,1707.45202637
91267954,"2021-08-15","Eurosta solidaginis",33.8650383333,-84.3801883333,"https://www.inaturalist.org/observations/91267954","Gall","","developing","developing",227,6952.38232422,3308.61376953
91310958,"2021-08-15","Eurosta solidaginis",42.9978033333,-85.4698866667,"https://www.inaturalist.org/observations/91310958","Gall","","developing","developing",227,4431.796875,1936.82592773
91325954,"2021-08-15","Eurosta solidaginis",42.9213365997,-85.6795316,"https://www.inaturalist.org/observations/91325954","Gall","","developing","developing",227,4573.17626953,2042.71948242
91335700,"2021-08-15","Eurosta solidaginis",43.665026,-72.777463,"https://www.inaturalist.org/observations/91335700","Gall","","developing","developing",227,3916.49194336,1512.59301758
91367883,"2021-08-15","Eurosta solidaginis",40.8044493577,-82.9949728452,"https://www.inaturalist.org/observations/91367883","Gall","","developing","developing",227,4846.64355469,2173.12915039
91512800,"2021-08-12","Eurosta solidaginis",44.6724336718,-71.3478040617,"https://www.inaturalist.org/observations/91512800","Gall","","developing","developing",224,3018.07641602,967.751220703
91529817,"2021-08-16","Eurosta solidaginis",42.665515,-73.2599116667,"https://www.inaturalist.org/observations/91529817","Gall","","developing","developing",228,4194.33154297,1712.80664062
91567488,"2021-08-17","Eurosta solidaginis",40.4727498003,-74.5260834622,"https://www.inaturalist.org/observations/91567488","Gall","","developing","developing",229,5320.22119141,2434.59692383
91580195,"2021-08-17","Eurosta solidaginis",42.608725,-72.5063616667,"https://www.inaturalist.org/observations/91580195","Gall","","developing","developing",229,4520.84228516,1930.81359863
91584162,"2021-08-17","Eurosta solidaginis",44.8326846,-93.6041156,"https://www.inaturalist.org/observations/91584162","Gall","","developing","developing",229,4609.36621094,2099.47314453
91630789,"2021-08-17","Eurosta solidaginis",43.2817305556,-89.5462333333,"https://www.inaturalist.org/observations/91630789","Gall","","dormfall","dormfall",229,4534.84570312,1994.25463867
91710757,"2021-08-18","Eurosta solidaginis",40.540855,-74.3686666667,"https://www.inaturalist.org/observations/91710757","Gall","","developing","developing",230,5428.43652344,2512.75415039
91799139,"2021-08-19","Eurosta solidaginis",43.8187,-70.2639083333,"https://www.inaturalist.org/observations/91799139","Gall","","developing","developing",231,4307.28027344,1734.29907227
91833812,"2021-08-19","Eurosta solidaginis",40.7131363057,-74.5120915525,"https://www.inaturalist.org/observations/91833812","Gall","","dormfall","dormfall",231,5249.33740234,2371.93041992
91839127,"2021-08-20","Eurosta solidaginis",41.3441227984,-72.4825505156,"https://www.inaturalist.org/observations/91839127","Gall","","developing","developing",232,4990.04736328,2131.79272461
91840973,"2021-08-15","Eurosta solidaginis",41.0008147416,-74.9183747785,"https://www.inaturalist.org/observations/91840973","Gall","","developing","developing",227,4855.40722656,2123.72827148
91995819,"2021-08-21","Eurosta solidaginis",41.3326033,-81.4102646,"https://www.inaturalist.org/observations/91995819","Gall","","developing","developing",233,4936.66894531,2187.40283203
92013681,"2021-08-21","Eurosta solidaginis",42.3932094639,-76.3744784873,"https://www.inaturalist.org/observations/92013681","Gall","","developing","developing",233,4451.12939453,1870.20739746
92016035,"2021-08-21","Eurosta solidaginis",46.6236295877,-97.9090334942,"https://www.inaturalist.org/observations/92016035","Gall","","dormfall","dormfall",233,4400.76220703,2024.08996582
92046423,"2021-08-21","Eurosta solidaginis",43.1077806517,-72.7753130347,"https://www.inaturalist.org/observations/92046423","Gall","","developing","developing",233,4208.76708984,1682.49487305
92094674,"2021-08-21","Eurosta solidaginis",41.6752777778,-86.9866666667,"https://www.inaturalist.org/observations/92094674","Gall","","developing","developing",233,4892.80224609,2211.28076172
92094866,"2021-08-21","Eurosta solidaginis",41.6752777778,-86.9863888889,"https://www.inaturalist.org/observations/92094866","Gall","","developing","developing",233,4892.80224609,2211.28076172
92140309,"2021-08-22","Eurosta solidaginis",42.54147,-76.4984883333,"https://www.inaturalist.org/observations/92140309","Gall","","developing","developing",234,4728.22021484,2048.29101562
92166197,"2021-08-22","Eurosta solidaginis",45.1633388333,-93.1145945,"https://www.inaturalist.org/observations/92166197","Gall","","dormfall","dormfall",234,4821.91015625,2235.51831055
92193807,"2021-08-22","Eurosta solidaginis",41.3330120997,-81.4108123997,"https://www.inaturalist.org/observations/92193807","Gall","","developing","developing",234,4977.53808594,2210.27172852
92206273,"2021-08-22","Eurosta solidaginis",43.8300335407,-72.6385401562,"https://www.inaturalist.org/observations/92206273","Gall","","dormfall","dormfall",234,4401.32177734,1807.10864258
92225696,"2021-08-22","Eurosta solidaginis",38.6292534352,-79.943966429,"https://www.inaturalist.org/observations/92225696","Gall","","developing","developing",234,4691.734375,1882.22265625
92264609,"2021-07-24","Eurosta solidaginis",47.0384522512,-91.6421888396,"https://www.inaturalist.org/observations/92264609","Gall","","developing","developing",205,2847.03979492,1026.9440918
92276553,"2021-08-23","Eurosta solidaginis",45.27736994,-93.40457007,"https://www.inaturalist.org/observations/92276553","Gall","","developing","developing",235,4797.76269531,2209.03076172
92337001,"2021-07-15","Eurosta solidaginis",42.516353,-75.525341,"https://www.inaturalist.org/observations/92337001","Gall","","developing","developing",196,3047.48852539,1143.71008301
92352119,"2021-08-24","Eurosta solidaginis",41.6219866719,-87.3926083333,"https://www.inaturalist.org/observations/92352119","Gall","","developing","developing",236,5001.16210938,2245.30078125
92405648,"2021-08-24","Eurosta solidaginis",41.4697844517,-81.586589159,"https://www.inaturalist.org/observations/92405648","Gall","","developing","developing",236,5283.59960938,2451.93139648
92405678,"2021-08-24","Eurosta solidaginis",41.4814114166,-81.4042283883,"https://www.inaturalist.org/observations/92405678","Gall","","developing","developing",236,5107.66845703,2288.66210938
