"","date","longitude","latitude","AGDD32","AGDD50","doy"
"5548",2021-11-13,-75,35,NA,NA,317
"5549",2021-11-13,-75,37,NA,NA,317
"5550",2021-11-13,-75,39,8529.15234375,3812.99169922,317
"5551",2021-11-13,-75,41,7337.69580078,3101.71264648,317
"5552",2021-11-13,-75,43,6791.62402344,2843.74560547,317
"5553",2021-11-13,-75,45,NA,NA,317
"5554",2021-11-13,-75,47,NA,NA,317
"5555",2021-11-13,-75,49,NA,NA,317
"5556",2021-11-13,-70,29,NA,NA,317
"5557",2021-11-13,-70,31,NA,NA,317
"5558",2021-11-13,-70,33,NA,NA,317
"5559",2021-11-13,-70,35,NA,NA,317
"5560",2021-11-13,-70,37,NA,NA,317
"5561",2021-11-13,-70,39,NA,NA,317
"5562",2021-11-13,-70,41,NA,NA,317
"5563",2021-11-13,-70,43,NA,NA,317
"5564",2021-11-13,-70,45,5966.00878906,2156.70385742,317
"5565",2021-11-13,-70,47,NA,NA,317
"5566",2021-11-13,-70,49,NA,NA,317
"5567",2021-11-20,-120,29,NA,NA,324
"5568",2021-11-20,-120,31,NA,NA,324
"5569",2021-11-20,-120,33,NA,NA,324
"5570",2021-11-20,-120,35,9895.47753906,4517.078125,324
"5571",2021-11-20,-120,37,NA,NA,324
"5572",2021-11-20,-120,39,5740.05029297,1697.4251709,324
"5573",2021-11-20,-120,41,7020.70654297,2856.53540039,324
"5574",2021-11-20,-120,43,6661.0859375,2451.78662109,324
"5575",2021-11-20,-120,45,5753.66113281,1995.18127441,324
"5576",2021-11-20,-120,47,8741.94238281,3890.56982422,324
"5577",2021-11-20,-120,49,2869.00927734,629.971801758,324
"5578",2021-11-20,-115,29,NA,NA,324
"5579",2021-11-20,-115,31,NA,NA,324
"5580",2021-11-20,-115,33,14170.1728516,8349.30371094,324
"5581",2021-11-20,-115,35,12434.6796875,6747.98730469,324
"5582",2021-11-20,-115,37,NA,NA,324
"5583",2021-11-20,-115,39,7271.52148438,3069.23071289,324
"5584",2021-11-20,-115,41,5958.16699219,2259.20556641,324
"5585",2021-11-20,-115,43,7390.18408203,3156.78369141,324
"5586",2021-11-20,-115,45,4947.12597656,1726.63110352,324
"5587",2021-11-20,-115,47,4721.94726562,1564.72961426,324
"5588",2021-11-20,-115,49,3498.43188477,1021.99371338,324
"5589",2021-11-20,-110,29,NA,NA,324
"5590",2021-11-20,-110,31,NA,NA,324
"5591",2021-11-20,-110,33,12265.1181641,6586.02539062,324
"5592",2021-11-20,-110,35,8558.65429688,3771.67382812,324
"5593",2021-11-20,-110,37,NA,NA,324
"5594",2021-11-20,-110,39,8785.37304688,4181.56933594,324
"5595",2021-11-20,-110,41,4550.4609375,1419.98266602,324
"5596",2021-11-20,-110,43,3707.26904297,897.902038574,324
"5597",2021-11-20,-110,45,3867.39672852,961.018798828,324
"5598",2021-11-20,-110,47,5658.80078125,1984.11083984,324
"5599",2021-11-20,-110,49,5345.96142578,1900.68127441,324
"5600",2021-11-20,-105,29,NA,NA,324
"5601",2021-11-20,-105,31,10504.4628906,5082.82763672,324
"5602",2021-11-20,-105,33,9572.98925781,4334.89257812,324
"5603",2021-11-20,-105,35,8374.23535156,3567.65185547,324
"5604",2021-11-20,-105,37,NA,NA,324
"5605",2021-11-20,-105,39,4560.72851562,1261.01538086,324
"5606",2021-11-20,-105,41,6167.08398438,2393.20581055,324
"5607",2021-11-20,-105,43,6494.39501953,2740.84912109,324
"5608",2021-11-20,-105,45,6340.79394531,2660.48852539,324
"5609",2021-11-20,-105,47,6270.77539062,2575.42041016,324
"5610",2021-11-20,-105,49,5554.04003906,2076.22631836,324
"5611",2021-11-20,-100,29,12690.8642578,7070.3984375,324
"5612",2021-11-20,-100,31,10715.6582031,5339.42675781,324
"5613",2021-11-20,-100,33,10937.0087891,5624.56347656,324
"5614",2021-11-20,-100,35,10016.1074219,4944.65917969,324
"5615",2021-11-20,-100,37,NA,NA,324
"5616",2021-11-20,-100,39,8493.15136719,3960.94262695,324
"5617",2021-11-20,-100,41,7198.61816406,3121.91772461,324
"5618",2021-11-20,-100,43,7082.42236328,3072.72363281,324
"5619",2021-11-20,-100,45,6630.00048828,2866.3449707,324
"5620",2021-11-20,-100,47,6022.73486328,2469.85913086,324
"5621",2021-11-20,-100,49,5234.36083984,1987.86450195,324
"5622",2021-11-20,-95,29,NA,NA,324
"5623",2021-11-20,-95,31,12087.21875,6513.54052734,324
"5624",2021-11-20,-95,33,10965.9726562,5566.65673828,324
"5625",2021-11-20,-95,35,10220.5039062,5049.79833984,324
"5626",2021-11-20,-95,37,NA,NA,324
"5627",2021-11-20,-95,39,8788.72167969,4134.21191406,324
"5628",2021-11-20,-95,41,7795.15673828,3505.27246094,324
"5629",2021-11-20,-95,43,7040.88574219,3080.00610352,324
"5630",2021-11-20,-95,45,6772.11767578,2930.64111328,324
"5631",2021-11-20,-95,47,5768.10302734,2279.05029297,324
"5632",2021-11-20,-95,49,5076.94140625,1767.46362305,324
"5633",2021-11-20,-90,29,NA,NA,324
"5634",2021-11-20,-90,31,11438.6318359,5883.24462891,324
"5635",2021-11-20,-90,33,10781.0048828,5426.62060547,324
"5636",2021-11-20,-90,35,10400.8095703,5219.43017578,324
"5637",2021-11-20,-90,37,NA,NA,324
"5638",2021-11-20,-90,39,8689.15429688,4106.16650391,324
"5639",2021-11-20,-90,41,7873.40136719,3567.48168945,324
"5640",2021-11-20,-90,43,7018.96630859,3029.32617188,324
"5641",2021-11-20,-90,45,5813.09765625,2168.38574219,324
"5642",2021-11-20,-90,47,NA,NA,324
"5643",2021-11-20,-90,49,NA,NA,324
"5644",2021-11-20,-85,29,NA,NA,324
"5645",2021-11-20,-85,31,12005.5136719,6304.36767578,324
"5646",2021-11-20,-85,33,10434.2216797,4977.11328125,324
"5647",2021-11-20,-85,35,9559.68554688,4395.16650391,324
"5648",2021-11-20,-85,37,NA,NA,324
"5649",2021-11-20,-85,39,8507.53320312,3921.73803711,324
"5650",2021-11-20,-85,41,7615.09619141,3390.85668945,324
"5651",2021-11-20,-85,43,6970.59570312,2976.71166992,324
"5652",2021-11-20,-85,45,6395.69921875,2581.3605957,324
"5653",2021-11-20,-85,47,NA,NA,324
"5654",2021-11-20,-85,49,NA,NA,324
"5655",2021-11-20,-80,29,NA,NA,324
"5656",2021-11-20,-80,31,NA,NA,324
"5657",2021-11-20,-80,33,11519.0175781,5889.80371094,324
"5658",2021-11-20,-80,35,10263.9042969,5001.62207031,324
"5659",2021-11-20,-80,37,NA,NA,324
"5660",2021-11-20,-80,39,7340.37792969,3008.27392578,324
"5661",2021-11-20,-80,41,7083.73583984,2956.82128906,324
"5662",2021-11-20,-80,43,NA,NA,324
"5663",2021-11-20,-80,45,NA,NA,324
"5664",2021-11-20,-80,47,NA,NA,324
"5665",2021-11-20,-80,49,NA,NA,324
"5666",2021-11-20,-75,29,NA,NA,324
"5667",2021-11-20,-75,31,NA,NA,324
"5668",2021-11-20,-75,33,NA,NA,324
"5669",2021-11-20,-75,35,NA,NA,324
"5670",2021-11-20,-75,37,NA,NA,324
"5671",2021-11-20,-75,39,8651.84863281,3824.30493164,324
"5672",2021-11-20,-75,41,7387.73583984,3102.11767578,324
"5673",2021-11-20,-75,43,6840.97998047,2843.74560547,324
"5674",2021-11-20,-75,45,NA,NA,324
"5675",2021-11-20,-75,47,NA,NA,324
"5676",2021-11-20,-75,49,NA,NA,324
"5677",2021-11-20,-70,29,NA,NA,324
"5678",2021-11-20,-70,31,NA,NA,324
"5679",2021-11-20,-70,33,NA,NA,324
"5680",2021-11-20,-70,35,NA,NA,324
"5681",2021-11-20,-70,37,NA,NA,324
"5682",2021-11-20,-70,39,NA,NA,324
"5683",2021-11-20,-70,41,NA,NA,324
"5684",2021-11-20,-70,43,NA,NA,324
"5685",2021-11-20,-70,45,5997.14941406,2156.70385742,324
"5686",2021-11-20,-70,47,NA,NA,324
"5687",2021-11-20,-70,49,NA,NA,324
"5688",2021-11-27,-120,29,NA,NA,331
"5689",2021-11-27,-120,31,NA,NA,331
"5690",2021-11-27,-120,33,NA,NA,331
"5691",2021-11-27,-120,35,10068.3574219,4565.19238281,331
"5692",2021-11-27,-120,37,NA,NA,331
"5693",2021-11-27,-120,39,5789.72070312,1697.4251709,331
"5694",2021-11-27,-120,41,7060.89160156,2856.53540039,331
"5695",2021-11-27,-120,43,6709.06494141,2451.78662109,331
"5696",2021-11-27,-120,45,5798.04052734,1995.18127441,331
"5697",2021-11-27,-120,47,8788.61621094,3892.90991211,331
"5698",2021-11-27,-120,49,2869.00927734,629.971801758,331
"5699",2021-11-27,-115,29,NA,NA,331
"5700",2021-11-27,-115,31,NA,NA,331
"5701",2021-11-27,-115,33,14408.8525391,8461.98339844,331
"5702",2021-11-27,-115,35,12612.3486328,6799.65625,331
"5703",2021-11-27,-115,37,NA,NA,331
"5704",2021-11-27,-115,39,7317.44873047,3069.23071289,331
"5705",2021-11-27,-115,41,5962.70263672,2259.20556641,331
"5706",2021-11-27,-115,43,7416.17626953,3156.78369141,331
"5707",2021-11-27,-115,45,4960.91357422,1726.63110352,331
"5708",2021-11-27,-115,47,4728.12109375,1564.72961426,331
"5709",2021-11-27,-115,49,3498.43188477,1021.99371338,331
"5710",2021-11-27,-110,29,NA,NA,331
"5711",2021-11-27,-110,31,NA,NA,331
"5712",2021-11-27,-110,33,12438.3134766,6633.22167969,331
"5713",2021-11-27,-110,35,8629.31152344,3771.67382812,331
"5714",2021-11-27,-110,37,NA,NA,331
"5715",2021-11-27,-110,39,8821.77734375,4181.56933594,331
"5716",2021-11-27,-110,41,4558.13769531,1419.98266602,331
"5717",2021-11-27,-110,43,3708.9699707,897.902038574,331
"5718",2021-11-27,-110,45,3867.39672852,961.018798828,331
"5719",2021-11-27,-110,47,5716.11279297,1984.11083984,331
"5720",2021-11-27,-110,49,5360.06445312,1900.68127441,331
"5721",2021-11-27,-105,29,NA,NA,331
"5722",2021-11-27,-105,31,10641.0009766,5106.1015625,331
"5723",2021-11-27,-105,33,9696.73925781,4352.60400391,331
"5724",2021-11-27,-105,35,8477.85253906,3574.49169922,331
"5725",2021-11-27,-105,37,NA,NA,331
"5726",2021-11-27,-105,39,4590.30224609,1261.01538086,331
"5727",2021-11-27,-105,41,6230.38085938,2393.20581055,331
"5728",2021-11-27,-105,43,6547.01806641,2740.84912109,331
"5729",2021-11-27,-105,45,6385.2265625,2660.48852539,331
"5730",2021-11-27,-105,47,6299.89892578,2575.42041016,331
"5731",2021-11-27,-105,49,5563.98486328,2076.22631836,331
"5732",2021-11-27,-100,29,12887.0019531,7140.53515625,331
"5733",2021-11-27,-100,31,10858.875,5366.84960938,331
"5734",2021-11-27,-100,33,11090,5659.71777344,331
"5735",2021-11-27,-100,35,10139.4609375,4959.05908203,331
"5736",2021-11-27,-100,37,NA,NA,331
"5737",2021-11-27,-100,39,8582.79199219,3965.97363281,331
"5738",2021-11-27,-100,41,7250.51220703,3121.91772461,331
"5739",2021-11-27,-100,43,7140.61621094,3077.87158203,331
"5740",2021-11-27,-100,45,6653.88623047,2866.3449707,331
"5741",2021-11-27,-100,47,6036.22558594,2469.85913086,331
"5742",2021-11-27,-100,49,5234.36083984,1987.86450195,331
"5743",2021-11-27,-95,29,NA,NA,331
"5744",2021-11-27,-95,31,12262.1083984,6564.984375,331
"5745",2021-11-27,-95,33,11106.3183594,5590.25488281,331
"5746",2021-11-27,-95,35,10336.5849609,5063.01953125,331
"5747",2021-11-27,-95,37,NA,NA,331
"5748",2021-11-27,-95,39,8861.55957031,4134.21191406,331
"5749",2021-11-27,-95,41,7844.26953125,3505.27246094,331
"5750",2021-11-27,-95,43,7061.13574219,3080.00610352,331
"5751",2021-11-27,-95,45,6784.86181641,2930.64111328,331
"5752",2021-11-27,-95,47,5768.10302734,2279.05029297,331
"5753",2021-11-27,-95,49,5077.21142578,1767.46362305,331
"5754",2021-11-27,-90,29,NA,NA,331
"5755",2021-11-27,-90,31,11596.2939453,5919.91113281,331
"5756",2021-11-27,-90,33,10902.0732422,5438.10498047,331
"5757",2021-11-27,-90,35,10494.7060547,5223.88525391,331
"5758",2021-11-27,-90,37,NA,NA,331
"5759",2021-11-27,-90,39,8740.16699219,4107.28271484,331
"5760",2021-11-27,-90,41,7911.90332031,3567.48168945,331
"5761",2021-11-27,-90,43,7040.08935547,3029.32617188,331
"5762",2021-11-27,-90,45,5820.21630859,2168.38574219,331
"5763",2021-11-27,-90,47,NA,NA,331
"5764",2021-11-27,-90,49,NA,NA,331
"5765",2021-11-27,-85,29,NA,NA,331
"5766",2021-11-27,-85,31,12155.1015625,6333.71728516,331
"5767",2021-11-27,-85,33,10539.0986328,4984.57421875,331
"5768",2021-11-27,-85,35,9631.19042969,4395.16650391,331
"5769",2021-11-27,-85,37,NA,NA,331
"5770",2021-11-27,-85,39,8542.3359375,3921.73803711,331
"5771",2021-11-27,-85,41,7641.57470703,3390.85668945,331
"5772",2021-11-27,-85,43,6995.62451172,2976.71166992,331
"5773",2021-11-27,-85,45,6409.62255859,2581.3605957,331
"5774",2021-11-27,-85,47,NA,NA,331
"5775",2021-11-27,-85,49,NA,NA,331
"5776",2021-11-27,-80,29,NA,NA,331
"5777",2021-11-27,-80,31,NA,NA,331
"5778",2021-11-27,-80,33,11639.0419922,5902.68261719,331
"5779",2021-11-27,-80,35,10341.6367188,5001.62207031,331
"5780",2021-11-27,-80,37,NA,NA,331
"5781",2021-11-27,-80,39,7368.34130859,3008.27392578,331
"5782",2021-11-27,-80,41,7096.90283203,2956.82128906,331
"5783",2021-11-27,-80,43,NA,NA,331
"5784",2021-11-27,-80,45,NA,NA,331
"5785",2021-11-27,-80,47,NA,NA,331
"5786",2021-11-27,-80,49,NA,NA,331
"5787",2021-11-27,-75,29,NA,NA,331
"5788",2021-11-27,-75,31,NA,NA,331
"5789",2021-11-27,-75,33,NA,NA,331
"5790",2021-11-27,-75,35,NA,NA,331
"5791",2021-11-27,-75,37,NA,NA,331
"5792",2021-11-27,-75,39,8738.87792969,3824.97998047,331
"5793",2021-11-27,-75,41,7419.48730469,3102.11767578,331
"5794",2021-11-27,-75,43,6864.65039062,2843.74560547,331
"5795",2021-11-27,-75,45,NA,NA,331
"5796",2021-11-27,-75,47,NA,NA,331
"5797",2021-11-27,-75,49,NA,NA,331
"5798",2021-11-27,-70,29,NA,NA,331
"5799",2021-11-27,-70,31,NA,NA,331
"5800",2021-11-27,-70,33,NA,NA,331
"5801",2021-11-27,-70,35,NA,NA,331
"5802",2021-11-27,-70,37,NA,NA,331
"5803",2021-11-27,-70,39,NA,NA,331
"5804",2021-11-27,-70,41,NA,NA,331
"5805",2021-11-27,-70,43,NA,NA,331
"5806",2021-11-27,-70,45,6013.70019531,2156.70385742,331
"5807",2021-11-27,-70,47,NA,NA,331
"5808",2021-11-27,-70,49,NA,NA,331
"5809",2021-12-04,-120,29,NA,NA,338
"5810",2021-12-04,-120,31,NA,NA,338
"5811",2021-12-04,-120,33,NA,NA,338
"5812",2021-12-04,-120,35,10307.0380859,4677.87207031,338
"5813",2021-12-04,-120,37,NA,NA,338
"5814",2021-12-04,-120,39,5860.25341797,1697.4251709,338
"5815",2021-12-04,-120,41,7156.98486328,2856.53540039,338
"5816",2021-12-04,-120,43,6806.76025391,2452.13769531,338
"5817",2021-12-04,-120,45,5901.17138672,2000.23925781,338
"5818",2021-12-04,-120,47,8931.15722656,3924.30175781,338
"5819",2021-12-04,-120,49,2874.59814453,629.971801758,338
"5820",2021-12-04,-115,29,NA,NA,338
"5821",2021-12-04,-115,31,NA,NA,338
"5822",2021-12-04,-115,33,14655.5800781,8582.7109375,338
"5823",2021-12-04,-115,35,12831.9755859,6893.28369141,338
"5824",2021-12-04,-115,37,NA,NA,338
"5825",2021-12-04,-115,39,7430.68652344,3069.42871094,338
"5826",2021-12-04,-115,41,6008.80957031,2259.20556641,338
"5827",2021-12-04,-115,43,7482.68603516,3156.78369141,338
"5828",2021-12-04,-115,45,5017.56884766,1726.63110352,338
"5829",2021-12-04,-115,47,4773.25537109,1564.72961426,338
"5830",2021-12-04,-115,49,3515.39672852,1021.99371338,338
"5831",2021-12-04,-110,29,NA,NA,338
"5832",2021-12-04,-110,31,NA,NA,338
"5833",2021-12-04,-110,33,12603.1748047,6672.08349609,338
"5834",2021-12-04,-110,35,8706.72070312,3771.67382812,338
"5835",2021-12-04,-110,37,NA,NA,338
"5836",2021-12-04,-110,39,8875.28222656,4181.56933594,338
"5837",2021-12-04,-110,41,4618.734375,1419.98266602,338
"5838",2021-12-04,-110,43,3724.67480469,897.902038574,338
"5839",2021-12-04,-110,45,3897.91552734,961.018798828,338
"5840",2021-12-04,-110,47,5818.95556641,2000.65283203,338
"5841",2021-12-04,-110,49,5412.20166016,1900.68127441,338
"5842",2021-12-04,-105,29,NA,NA,338
"5843",2021-12-04,-105,31,10791.2568359,5135.91845703,338
"5844",2021-12-04,-105,33,9856.66015625,4387.74072266,338
"5845",2021-12-04,-105,35,8614.31054688,3591.33984375,338
"5846",2021-12-04,-105,37,NA,NA,338
"5847",2021-12-04,-105,39,4664.75,1261.01538086,338
"5848",2021-12-04,-105,41,6336.75195312,2406.02197266,338
"5849",2021-12-04,-105,43,6643.16503906,2746.67211914,338
"5850",2021-12-04,-105,45,6479.99658203,2668.72338867,338
"5851",2021-12-04,-105,47,6345.63671875,2575.42041016,338
"5852",2021-12-04,-105,49,5589.23876953,2076.22631836,338
"5853",2021-12-04,-100,29,13090.6083984,7219.91503906,338
"5854",2021-12-04,-100,31,11042.1337891,5424.94433594,338
"5855",2021-12-04,-100,33,11276.7041016,5720.42285156,338
"5856",2021-12-04,-100,35,10305.4208984,4999.01904297,338
"5857",2021-12-04,-100,37,NA,NA,338
"5858",2021-12-04,-100,39,8709.66601562,3985.51245117,338
"5859",2021-12-04,-100,41,7340.98095703,3127.30859375,338
"5860",2021-12-04,-100,43,7231.77685547,3082.01171875,338
"5861",2021-12-04,-100,45,6700.6953125,2866.3449707,338
"5862",2021-12-04,-100,47,6060.30029297,2469.85913086,338
"5863",2021-12-04,-100,49,5239.05859375,1987.86450195,338
"5864",2021-12-04,-95,29,NA,NA,338
"5865",2021-12-04,-95,31,12449.3251953,6626.20263672,338
"5866",2021-12-04,-95,33,11269.5791016,5635.68701172,338
"5867",2021-12-04,-95,35,10492.7978516,5098.8125,338
"5868",2021-12-04,-95,37,NA,NA,338
"5869",2021-12-04,-95,39,8989.45019531,4148.42333984,338
"5870",2021-12-04,-95,41,7937.31982422,3505.83935547,338
"5871",2021-12-04,-95,43,7119.46435547,3080.00610352,338
"5872",2021-12-04,-95,45,6819.27734375,2930.64111328,338
"5873",2021-12-04,-95,47,5776.24804688,2279.05029297,338
"5874",2021-12-04,-95,49,5082.87255859,1767.46362305,338
"5875",2021-12-04,-90,29,NA,NA,338
"5876",2021-12-04,-90,31,11754.8037109,5955.81201172,338
"5877",2021-12-04,-90,33,11046.9550781,5469.35253906,338
"5878",2021-12-04,-90,35,10639.1826172,5258.1484375,338
"5879",2021-12-04,-90,37,NA,NA,338
"5880",2021-12-04,-90,39,8844.15234375,4119.67578125,338
"5881",2021-12-04,-90,41,7985.53173828,3567.48168945,338
"5882",2021-12-04,-90,43,7081.59667969,3029.32617188,338
"5883",2021-12-04,-90,45,5828.63134766,2168.38574219,338
"5884",2021-12-04,-90,47,NA,NA,338
"5885",2021-12-04,-90,49,NA,NA,338
"5886",2021-12-04,-85,29,NA,NA,338
"5887",2021-12-04,-85,31,12305.5361328,6360.49267578,338
"5888",2021-12-04,-85,33,10659.5087891,5001.11621094,338
"5889",2021-12-04,-85,35,9740.828125,4407.71289062,338
"5890",2021-12-04,-85,37,NA,NA,338
"5891",2021-12-04,-85,39,8613.81347656,3923.08813477,338
"5892",2021-12-04,-85,41,7680.29296875,3390.85668945,338
"5893",2021-12-04,-85,43,7014.36230469,2976.71166992,338
"5894",2021-12-04,-85,45,6419.55908203,2581.3605957,338
"5895",2021-12-04,-85,47,NA,NA,338
"5896",2021-12-04,-85,49,NA,NA,338
"5897",2021-12-04,-80,29,NA,NA,338
"5898",2021-12-04,-80,31,NA,NA,338
"5899",2021-12-04,-80,33,11774.2578125,5925.25390625,338
"5900",2021-12-04,-80,35,10456.6669922,5018.89306641,338
"5901",2021-12-04,-80,37,NA,NA,338
"5902",2021-12-04,-80,39,7413.17919922,3008.27392578,338
"5903",2021-12-04,-80,41,7117.79199219,2956.82128906,338
"5904",2021-12-04,-80,43,NA,NA,338
"5905",2021-12-04,-80,45,NA,NA,338
"5906",2021-12-04,-80,47,NA,NA,338
"5907",2021-12-04,-80,49,NA,NA,338
"5908",2021-12-04,-75,29,NA,NA,338
"5909",2021-12-04,-75,31,NA,NA,338
"5910",2021-12-04,-75,33,NA,NA,338
"5911",2021-12-04,-75,35,NA,NA,338
"5912",2021-12-04,-75,37,NA,NA,338
"5913",2021-12-04,-75,39,8834.94335938,3827.15795898,338
"5914",2021-12-04,-75,41,7440.61914062,3102.11767578,338
"5915",2021-12-04,-75,43,6876.65625,2843.74560547,338
"5916",2021-12-04,-75,45,NA,NA,338
"5917",2021-12-04,-75,47,NA,NA,338
"5918",2021-12-04,-75,49,NA,NA,338
"5919",2021-12-04,-70,29,NA,NA,338
"5920",2021-12-04,-70,31,NA,NA,338
"5921",2021-12-04,-70,33,NA,NA,338
"5922",2021-12-04,-70,35,NA,NA,338
"5923",2021-12-04,-70,37,NA,NA,338
"5924",2021-12-04,-70,39,NA,NA,338
"5925",2021-12-04,-70,41,NA,NA,338
"5926",2021-12-04,-70,43,NA,NA,338
"5927",2021-12-04,-70,45,6013.70019531,2156.70385742,338
"5928",2021-12-04,-70,47,NA,NA,338
"5929",2021-12-04,-70,49,NA,NA,338
"5930",2021-12-11,-120,29,NA,NA,345
"5931",2021-12-11,-120,31,NA,NA,345
"5932",2021-12-11,-120,33,NA,NA,345
"5933",2021-12-11,-120,35,10436.5839844,4703.34228516,345
"5934",2021-12-11,-120,37,NA,NA,345
"5935",2021-12-11,-120,39,5914.85693359,1697.4251709,345
"5936",2021-12-11,-120,41,7208.57275391,2856.53540039,345
"5937",2021-12-11,-120,43,6850.25683594,2452.13769531,345
"5938",2021-12-11,-120,45,5918.64941406,2000.23925781,345
"5939",2021-12-11,-120,47,8968.48046875,3924.30175781,345
"5940",2021-12-11,-120,49,2874.59814453,629.971801758,345
"5941",2021-12-11,-115,29,NA,NA,345
"5942",2021-12-11,-115,31,NA,NA,345
"5943",2021-12-11,-115,33,14864.5332031,8665.6640625,345
"5944",2021-12-11,-115,35,12991.0507812,6934.87304688,345
"5945",2021-12-11,-115,37,NA,NA,345
"5946",2021-12-11,-115,39,7479.26904297,3069.42871094,345
"5947",2021-12-11,-115,41,6020.40136719,2259.20556641,345
"5948",2021-12-11,-115,43,7509.62304688,3156.78369141,345
"5949",2021-12-11,-115,45,5025.0390625,1726.63110352,345
"5950",2021-12-11,-115,47,4773.25537109,1564.72961426,345
"5951",2021-12-11,-115,49,3515.39672852,1021.99371338,345
"5952",2021-12-11,-110,29,NA,NA,345
"5953",2021-12-11,-110,31,NA,NA,345
"5954",2021-12-11,-110,33,12752.0429688,6696.58203125,345
"5955",2021-12-11,-110,35,8778.47851562,3771.67382812,345
"5956",2021-12-11,-110,37,NA,NA,345
"5957",2021-12-11,-110,39,8921.52441406,4181.56933594,345
"5958",2021-12-11,-110,41,4629.26464844,1419.98266602,345
"5959",2021-12-11,-110,43,3727.64477539,897.902038574,345
"5960",2021-12-11,-110,45,3897.91552734,961.018798828,345
"5961",2021-12-11,-110,47,5820.57568359,2000.65283203,345
"5962",2021-12-11,-110,49,5412.20166016,1900.68127441,345
"5963",2021-12-11,-105,29,NA,NA,345
"5964",2021-12-11,-105,31,10934.328125,5161.38867188,345
"5965",2021-12-11,-105,33,9979.15917969,4403.06787109,345
"5966",2021-12-11,-105,35,8703.68945312,3595.9296875,345
"5967",2021-12-11,-105,37,NA,NA,345
"5968",2021-12-11,-105,39,4685.30664062,1261.01538086,345
"5969",2021-12-11,-105,41,6367.77490234,2406.02197266,345
"5970",2021-12-11,-105,43,6664.49511719,2746.67211914,345
"5971",2021-12-11,-105,45,6482.30957031,2668.72338867,345
"5972",2021-12-11,-105,47,6345.63671875,2575.42041016,345
"5973",2021-12-11,-105,49,5589.23876953,2076.22631836,345
"5974",2021-12-11,-100,29,13331.1699219,7334.47607422,345
"5975",2021-12-11,-100,31,11218.4707031,5488.06103516,345
"5976",2021-12-11,-100,33,11430.6494141,5763.36230469,345
"5977",2021-12-11,-100,35,10414.7080078,5018.78271484,345
"5978",2021-12-11,-100,37,NA,NA,345
"5979",2021-12-11,-100,39,8757.3671875,3985.51245117,345
"5980",2021-12-11,-100,41,7365.91992188,3127.30859375,345
"5981",2021-12-11,-100,43,7249.39892578,3082.01171875,345
"5982",2021-12-11,-100,45,6700.6953125,2866.3449707,345
"5983",2021-12-11,-100,47,6060.30029297,2469.85913086,345
"5984",2021-12-11,-100,49,5239.05859375,1987.86450195,345
"5985",2021-12-11,-95,29,NA,NA,345
"5986",2021-12-11,-95,31,12690.3007812,6741.17675781,345
"5987",2021-12-11,-95,33,11453.4140625,5699.54199219,345
"5988",2021-12-11,-95,35,10636.8427734,5142.22851562,345
"5989",2021-12-11,-95,37,NA,NA,345
"5990",2021-12-11,-95,39,9069.14550781,4151.15917969,345
"5991",2021-12-11,-95,41,7966.49755859,3505.83935547,345
"5992",2021-12-11,-95,43,7128.05957031,3080.00610352,345
"5993",2021-12-11,-95,45,6819.27734375,2930.64111328,345
"5994",2021-12-11,-95,47,5776.24804688,2279.05029297,345
"5995",2021-12-11,-95,49,5082.87255859,1767.46362305,345
"5996",2021-12-11,-90,29,NA,NA,345
"5997",2021-12-11,-90,31,11967.4267578,6042.4375,345
"5998",2021-12-11,-90,33,11234.4082031,5537.41992188,345
"5999",2021-12-11,-90,35,10786.3427734,5301.54638672,345
"6000",2021-12-11,-90,37,NA,NA,345
"6001",2021-12-11,-90,39,8912.04882812,4121.84472656,345
"6002",2021-12-11,-90,41,8019.78515625,3567.48168945,345
"6003",2021-12-11,-90,43,7084.68359375,3029.32617188,345
"6004",2021-12-11,-90,45,5828.63134766,2168.38574219,345
"6005",2021-12-11,-90,47,NA,NA,345
"6006",2021-12-11,-90,49,NA,NA,345
"6007",2021-12-11,-85,29,NA,NA,345
"6008",2021-12-11,-85,31,12525.5322266,6454.48925781,345
"6009",2021-12-11,-85,33,10807.5683594,5038.28613281,345
"6010",2021-12-11,-85,35,9854.29101562,4429.93359375,345
"6011",2021-12-11,-85,37,NA,NA,345
"6012",2021-12-11,-85,39,8685.34667969,3932.76318359,345
"6013",2021-12-11,-85,41,7717.05761719,3391.26171875,345
"6014",2021-12-11,-85,43,7029.46435547,2976.71166992,345
"6015",2021-12-11,-85,45,6423.17724609,2581.3605957,345
"6016",2021-12-11,-85,47,NA,NA,345
"6017",2021-12-11,-85,49,NA,NA,345
"6018",2021-12-11,-80,29,NA,NA,345
"6019",2021-12-11,-80,31,NA,NA,345
"6020",2021-12-11,-80,33,11950.8554688,5975.8515625,345
"6021",2021-12-11,-80,35,10581.8388672,5041.64550781,345
"6022",2021-12-11,-80,37,NA,NA,345
"6023",2021-12-11,-80,39,7479.52734375,3016.0859375,345
"6024",2021-12-11,-80,41,7158.27392578,2956.82128906,345
"6025",2021-12-11,-80,43,NA,NA,345
"6026",2021-12-11,-80,45,NA,NA,345
"6027",2021-12-11,-80,47,NA,NA,345
"6028",2021-12-11,-80,49,NA,NA,345
"6029",2021-12-11,-75,29,NA,NA,345
"6030",2021-12-11,-75,31,NA,NA,345
"6031",2021-12-11,-75,33,NA,NA,345
"6032",2021-12-11,-75,35,NA,NA,345
"6033",2021-12-11,-75,37,NA,NA,345
