"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
74885343,"2020-12-31","Eurosta solidaginis",42.949901287,-88.1243930973,"https://www.inaturalist.org/observations/74885343","Gall","","dormspring","dormspring",112,7161.771728519,574.847412109,2781.2588119463,74.6008529663,"2021-04-22",2706.65795898,6586.92431641,"dormant","dormant",0.0803914318334625,"2021-12-31",7150.60546875,3056.10009766,0.0244104743242607,477
74886745,"2020-12-31","Eurosta solidaginis",42.9060920656,-88.1232161783,"https://www.inaturalist.org/observations/74886745","Gall","","dormspring","dormspring",112,7166.507446287,576.170532227,2779.9269332879,76.4188766479,"2021-04-22",2703.50805664,6590.33691406,"dormant","dormant",0.0802403823858423,"2021-12-31",7180.55566406,3080.25732422,0.0248092508528492,477
74886746,"2020-12-31","Eurosta solidaginis",42.9060920656,-88.1232161783,"https://www.inaturalist.org/observations/74886746","Gall","","dormspring","dormspring",112,7166.507446287,576.170532227,2779.9269332879,76.4188766479,"2021-04-22",2703.50805664,6590.33691406,"dormant","dormant",0.0802403823858423,"2021-12-31",7180.55566406,3080.25732422,0.0248092508528492,477
74934708,"2020-12-31","Eurosta solidaginis",44.4044586,-70.7898806,"https://www.inaturalist.org/observations/74934708","Gall","","dormspring","dormspring",107,6039.106109617,380.249664307,2072.4639625531,21.3929176331,"2021-04-17",2051.07104492,5658.85644531,"dormant","dormant",0.0612107302878386,"2021-12-31",6212.140625,2278.21337891,0.00939021683883506,472
74986900,"2020-12-31","Eurosta solidaginis",42.9612899738,-88.2764667415,"https://www.inaturalist.org/observations/74986900","Gall","","dormspring","dormspring",113,7165.636169434,591.542419434,2746.3566207892,76.2748336792,"2021-04-23",2670.08178711,6574.09375,"dormant","dormant",0.0828690833760562,"2021-12-31",7138.27636719,3047.92041016,0.0250252051939886,478
75038468,"2020-12-31","Eurosta solidaginis",44.9520835876,-93.0737838745,"https://www.inaturalist.org/observations/75038468","Gall","","dormspring","dormspring",114,7171.837097169,612.017272949,2958.9365158125,73.1608810425,"2021-04-24",2885.77563477,6559.81982422,"dormant","dormant",0.0833878619403137,"2021-12-31",7339.40478516,3284.17871094,0.0222767661207937,479
75055719,"2020-12-31","Eurosta solidaginis",42.4652638869,-88.1167895225,"https://www.inaturalist.org/observations/75055719","Gall","","dormspring","dormspring",114,7485.871337889,671.300537109,2892.5985183753,86.2288894653,"2021-04-24",2806.36962891,6814.57080078,"dormant","dormant",0.0904790880590328,"2021-12-31",7419.39990234,3210.54125977,0.0268580536702018,479
75064988,"2020-12-31","Eurosta solidaginis",42.6540412903,-74.0396347046,"https://www.inaturalist.org/observations/75064988","Gall","","dormspring","dormspring",114,6675.948059083,496.862609863,2321.8273010254,44.1358947754,"2021-04-24",2277.69140625,6179.08544922,"dormant","dormant",0.0788691287014618,"2021-12-31",6299.83642578,2322.0871582,0.0190069931783321,479
75084758,"2020-12-31","Eurosta solidaginis",42.8878029891,-88.3274296553,"https://www.inaturalist.org/observations/75084758","Gall","","dormspring","dormspring",114,7194.653869625,608.183654785,2755.2854309038,75.0688781738,"2021-04-24",2680.21655273,6586.47021484,"dormant","dormant",0.0848076504860084,"2021-12-31",7171.33007812,3074.1015625,0.0244197781522711,479
75112502,"2020-12-31","Eurosta solidaginis",40.0861817927,-88.3307433128,"https://www.inaturalist.org/observations/75112502","Gall","","dormspring","dormspring",114,8864.349182134,923.921447754,3546.322021486,132.236816406,"2021-04-24",3414.08520508,7940.42773438,"dormant","dormant",0.109826794462314,"2021-12-31",8412.53222656,3746.05834961,0.0353002553790352,479
75127551,"2020-12-31","Eurosta solidaginis",41.6960042897,-87.9066340092,"https://www.inaturalist.org/observations/75127551","Gall","","dormspring","dormspring",114,8392.227539065,808.865234375,3439.086563106,129.338760376,"2021-04-24",3309.74780273,7583.36230469,"dormant","dormant",0.099809798418136,"2021-12-31",8104.06640625,3651.46826172,0.0354210282290872,479
75134307,"2020-12-31","Eurosta solidaginis",43.0336945,-76.1367416667,"https://www.inaturalist.org/observations/75134307","Gall","","dormspring","dormspring",84,7509.68469238,214.84777832,3020.6870117169,16.6589355469,"2021-03-25",3004.02807617,7294.83691406,"dormant","dormant",0.0288156586854142,"2021-12-31",7455.93847656,3146.24462891,0.00529486340439821,449
75218299,"2020-12-31","Eurosta solidaginis",42.996607471,-88.1334574856,"https://www.inaturalist.org/observations/75218299","Gall","","dormspring","dormspring",115,7263.44818115,630.10736084,2820.9123840351,80.7568664551,"2021-04-25",2740.15551758,6633.34082031,"dormant","dormant",0.0872569736582344,"2021-12-31",7221.28369141,3112.2512207,0.0259480551948941,480
75267546,"2020-12-31","Eurosta solidaginis",41.1471333333,-82.2334216667,"https://www.inaturalist.org/observations/75267546","Gall","","dormspring","dormspring",115,8371.615112302,860.219604492,3224.023513797,153.395828247,"2021-04-25",3070.62768555,7511.39550781,"dormant","dormant",0.109758699415289,"2021-12-31",7837.37060547,3362.2355957,0.0456231646715,480
75274625,"2020-12-31","Eurosta solidaginis",44.3550755778,-93.5454894547,"https://www.inaturalist.org/observations/75274625","Gall","","dormspring","dormspring",115,6908.567138669,540.503662109,2822.3892669684,64.2059173584,"2021-04-25",2758.18334961,6368.06347656,"dormant","dormant",0.0788537412004869,"2021-12-31",6854.50878906,2919.28271484,0.0219937305256572,480
75276720,"2020-12-31","Eurosta solidaginis",44.3547412307,-93.5461124046,"https://www.inaturalist.org/observations/75276720","Gall","","dormspring","dormspring",115,6908.567138669,540.503662109,2822.3892669684,64.2059173584,"2021-04-25",2758.18334961,6368.06347656,"dormant","dormant",0.0788537412004869,"2021-12-31",6854.50878906,2919.28271484,0.0219937305256572,480
75318242,"2020-12-31","Eurosta solidaginis",40.2616625257,-75.4611476912,"https://www.inaturalist.org/observations/75318242","Gall","","dormspring","dormspring",115,9340.836730957,974.231262207,3517.945648196,124.415618896,"2021-04-25",3393.5300293,8366.60546875,"dormant","dormant",0.116099634516686,"2021-12-31",8391.33789062,3603.04785156,0.034530659603128,480
75326673,"2020-12-31","Eurosta solidaginis",42.2409869,-88.4560275,"https://www.inaturalist.org/observations/75326673","Gall","","dormspring","dormspring",115,7568.94049072,691.47857666,2942.4131546008,84.9868850708,"2021-04-25",2857.42626953,6877.46191406,"dormant","dormant",0.0927628094758462,"2021-12-31",7454.26513672,3231.06005859,0.0263030966709691,480
75340545,"2020-12-31","Eurosta solidaginis",43.172216,-89.210012,"https://www.inaturalist.org/observations/75340545","Gall","","dormspring","dormspring",116,7163.737182622,628.442260742,2752.5129013043,73.4848251343,"2021-04-26",2679.02807617,6535.29492188,"dormant","dormant",0.088326140898689,"2021-12-31",7115.02001953,3047.7409668,0.0241112436833685,481
75364157,"2020-12-31","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364157","Gall","","dormspring","dormspring",116,7080.594848635,622.736450195,2687.3534851043,77.8678894043,"2021-04-26",2609.4855957,6457.85839844,"dormant","dormant",0.0881027581619511,"2021-12-31",7068.296875,3007.49194336,0.0258913044060578,481
75364176,"2020-12-31","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364176","Gall","","dormspring","dormspring",116,7080.594848635,622.736450195,2687.3534851043,77.8678894043,"2021-04-26",2609.4855957,6457.85839844,"dormant","dormant",0.0881027581619511,"2021-12-31",7068.296875,3007.49194336,0.0258913044060578,481
75364178,"2020-12-31","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364178","Gall","","dormspring","dormspring",116,7080.594848635,622.736450195,2687.3534851043,77.8678894043,"2021-04-26",2609.4855957,6457.85839844,"dormant","dormant",0.0881027581619511,"2021-12-31",7068.296875,3007.49194336,0.0258913044060578,481
75372947,"2020-12-31","Eurosta solidaginis",43.0251258463,-87.9573591348,"https://www.inaturalist.org/observations/75372947","Gall","","dormspring","dormspring",116,7326.219909664,655.757507324,2793.1304016082,77.8049621582,"2021-04-26",2715.32543945,6670.46240234,"dormant","dormant",0.0885890019774075,"2021-12-31",7402.24511719,3232.81518555,0.0240672471800961,481
75373187,"2020-12-31","Eurosta solidaginis",43.0252030493,-87.957214721,"https://www.inaturalist.org/observations/75373187","Gall","","dormspring","dormspring",116,7326.219909664,655.757507324,2793.1304016082,77.8049621582,"2021-04-26",2715.32543945,6670.46240234,"dormant","dormant",0.0885890019774075,"2021-12-31",7402.24511719,3232.81518555,0.0240672471800961,481
75431192,"2020-12-31","Eurosta solidaginis",42.3126487732,-89.1709671021,"https://www.inaturalist.org/observations/75431192","Gall","","dormspring","dormspring",117,7623.717224125,714.644470215,2961.3034515418,85.7697601318,"2021-04-27",2875.53369141,6909.07275391,"dormant","dormant",0.0951894694601199,"2021-12-31",7507.60009766,3274.87353516,0.026190251077164,482
75452515,"2020-12-31","Eurosta solidaginis",44.8026234051,-92.8240577225,"https://www.inaturalist.org/observations/75452515","Gall","","dormspring","dormspring",117,6824.290893555,594.935424805,2693.2668456994,66.4919433594,"2021-04-27",2626.77490234,6229.35546875,"dormant","dormant",0.085716688175126,"2021-12-31",6940.71875,2972.30126953,0.0223705261781603,482
75452638,"2020-12-31","Eurosta solidaginis",44.8024467565,-92.8241593111,"https://www.inaturalist.org/observations/75452638","Gall","","dormspring","dormspring",117,6824.290893555,594.935424805,2693.2668456994,66.4919433594,"2021-04-27",2626.77490234,6229.35546875,"dormant","dormant",0.085716688175126,"2021-12-31",6940.71875,2972.30126953,0.0223705261781603,482
75453181,"2020-12-31","Eurosta solidaginis",44.802641475,-92.8240732065,"https://www.inaturalist.org/observations/75453181","Gall","","dormspring","dormspring",117,6824.290893555,594.935424805,2693.2668456994,66.4919433594,"2021-04-27",2626.77490234,6229.35546875,"dormant","dormant",0.085716688175126,"2021-12-31",6940.71875,2972.30126953,0.0223705261781603,482
75483272,"2020-12-31","Eurosta solidaginis",43.1825367097,-88.3533951389,"https://www.inaturalist.org/observations/75483272","Gall","","dormspring","dormspring",117,6888.514709471,610.244689941,2589.4956665002,71.2168579102,"2021-04-27",2518.27880859,6278.27001953,"dormant","dormant",0.0884464668577045,"2021-12-31",6899.59375,2885.20166016,0.0246834940148519,482
75489939,"2020-12-31","Eurosta solidaginis",43.1812817753,-88.3549687995,"https://www.inaturalist.org/observations/75489939","Gall","","dormspring","dormspring",117,6888.514709471,610.244689941,2589.4956665002,71.2168579102,"2021-04-27",2518.27880859,6278.27001953,"dormant","dormant",0.0884464668577045,"2021-12-31",6899.59375,2885.20166016,0.0246834940148519,482
75496068,"2020-12-31","Eurosta solidaginis",45.2067806449,-92.0299190037,"https://www.inaturalist.org/observations/75496068","Gall","","dormspring","dormspring",117,5877.565643307,464.966522217,2119.2562980614,47.5829582214,"2021-04-27",2071.67333984,5412.59912109,"dormant","dormant",0.0752212902748305,"2021-12-31",6181.31542969,2408.87548828,0.019753182949018,482
75600565,"2020-12-31","Eurosta solidaginis",42.9782228993,-88.1901502832,"https://www.inaturalist.org/observations/75600565","Gall","","dormspring","dormspring",118,7162.206054684,660.419433594,2743.9632873498,85.4188537598,"2021-04-28",2658.54443359,6501.78662109,"dormant","dormant",0.093452876787024,"2021-12-31",7066.87109375,2997.90771484,0.028492822956813,483
75718858,"2020-12-31","Eurosta solidaginis",43.1129519183,-88.4133859328,"https://www.inaturalist.org/observations/75718858","Gall","","dormspring","dormspring",119,7145.698547366,702.953430176,2694.6433868458,97.7937774658,"2021-04-29",2596.84960938,6442.74511719,"dormant","dormant",0.0992757531576672,"2021-12-31",7080.81689453,3006.0078125,0.0325327755500635,484
75786499,"2020-12-31","Eurosta solidaginis",42.3279524517,-89.0186150669,"https://www.inaturalist.org/observations/75786499","Gall","","dormspring","dormspring",120,7924.929382324,854.468444824,3132.61045837,139.40977478,"2021-04-30",2993.20068359,7070.4609375,"dormant","dormant",0.110678695877753,"2021-12-31",7720.26123047,3430.94262695,0.0406330824901992,485
75933244,"2020-12-31","Eurosta solidaginis",45.4876583333,-93.815225,"https://www.inaturalist.org/observations/75933244","Gall","","dormspring","dormspring",120,6483.031738284,536.993652344,2511.5918846143,38.1509666443,"2021-04-30",2473.44091797,5946.03808594,"dormant","dormant",0.0819725565312093,"2021-12-31",6550.89550781,2747.07714844,0.0138878395410063,485
75950935,"2020-12-31","Eurosta solidaginis",45.1022982778,-93.0406254722,"https://www.inaturalist.org/observations/75950935","Gall","","dormspring","dormspring",120,6956.25012207,633.94152832,2796.4963531525,60.7319488525,"2021-04-30",2735.7644043,6322.30859375,"dormant","dormant",0.0906492035994897,"2021-12-31",6993.34912109,3038.19897461,0.0199894573594529,485
75952514,"2020-12-31","Eurosta solidaginis",41.5455456672,-87.7592503572,"https://www.inaturalist.org/observations/75952514","Gall","","dormspring","dormspring",120,8285.874084476,883.457580566,3324.723983769,139.346786499,"2021-04-30",3185.37719727,7402.41650391,"dormant","dormant",0.112574416432554,"2021-12-31",7847.76513672,3478.00268555,0.0400651750724465,485
75991026,"2020-12-31","Eurosta solidaginis",43.1591980657,-88.1732988124,"https://www.inaturalist.org/observations/75991026","Gall","","dormspring","dormspring",120,7137.584228517,691.928466797,2717.287414552,85.787902832,"2021-04-30",2631.49951172,6445.65576172,"dormant","dormant",0.0989812140494567,"2021-12-31",6990.50292969,2933.34057617,0.0292458037532114,485
76003330,"2020-12-31","Eurosta solidaginis",43.6158,-84.1760333333,"https://www.inaturalist.org/observations/76003330","Gall","","dormspring","dormspring",120,7253.82666016,720.98046875,2725.027725216,109.709854126,"2021-04-30",2615.31787109,6532.84619141,"dormant","dormant",0.102840667616542,"2021-12-31",7010.65527344,2909.81616211,0.0377033626916299,485
76051249,"2020-12-31","Eurosta solidaginis",41.6355466667,-87.4377283333,"https://www.inaturalist.org/observations/76051249","Gall","","dormspring","dormspring",120,8459.268859862,894.815246582,3424.525482173,149.273773193,"2021-04-30",3275.25170898,7564.45361328,"dormant","dormant",0.111865042318128,"2021-12-31",7999.06054688,3572.52099609,0.0417838756878896,485
77180798,"2020-12-31","Eurosta solidaginis",39.1647305849,-75.4974080932,"https://www.inaturalist.org/observations/77180798","Gall","","dormspring","dormspring",118,10737.06604004,1328.67834473,4190.820312498,225.530517578,"2021-04-28",3965.28979492,9408.38769531,"dormant","dormant",0.14204231129409,"2021-12-31",9354.10253906,4194.64697266,0.0537662690204849,483
78540203,"2020-12-31","Eurosta solidaginis",39.4022806639,-82.1272198306,"https://www.inaturalist.org/observations/78540203","Organism","Adult","","Adult",132,9652.69824219,1401.32617188,3638.428482051,255.680679321,"2021-05-12",3382.74780273,8251.37207031,"","Adult",0.16733868428588,"2021-12-31",8374.19140625,3581.4309082,0.071390649680159,497
78733755,"2020-12-31","Eurosta solidaginis",42.81995,-85.744155,"https://www.inaturalist.org/observations/78733755","Organism; Gall","Pupa","dormspring","dormspringPupa",134,7784.861816411,983.582519531,2901.372634892,146.393875122,"2021-05-14",2754.97875977,6801.27929688,"dormant","dormantPupa",0.135799015162651,"2021-12-31",7242.92822266,3068.89038086,0.0477025429239919,499
78900925,"2020-12-31","Eurosta solidaginis",39.680432858,-80.0467607214,"https://www.inaturalist.org/observations/78900925","Organism","Adult","","Adult",129,9468.49633789,1299.50024414,3509.980224612,244.844726562,"2021-05-09",3265.13549805,8168.99609375,"","Adult",0.160833291080932,"2021-12-31",8079.79638672,3335.7668457,0.0733998321488264,494
79588511,"2020-12-31","Eurosta solidaginis",41.7261989199,-81.3387551531,"https://www.inaturalist.org/observations/79588511","Organism","Adult","","Adult",140,8947.65234375,1298.02441406,3167.125366213,180.899780273,"2021-05-20",2986.22558594,7649.62792969,"","Adult",0.158413798971919,"2021-12-31",8193.88476562,3407.81201172,0.0530838495934803,505
79705999,"2020-12-31","Eurosta solidaginis",41.3006123,-72.8050184,"https://www.inaturalist.org/observations/79705999","Organism","Adult","","Adult",141,9372.01257324,1456.32507324,3324.030990604,245.348617554,"2021-05-21",3078.68237305,7915.6875,"","Adult",0.185471805963739,"2021-12-31",7852.00244141,3201.22680664,0.0766420601767724,506
79723440,"2020-12-31","Eurosta solidaginis",41.6880045412,-81.1159970239,"https://www.inaturalist.org/observations/79723440","Organism","Adult","","Adult",141,8807.06372071,1404.5925293,3304.85101318,333.81854248,"2021-05-21",2971.0324707,7402.47119141,"","Adult",0.181689405063798,"2021-12-31",7730.734375,3287.08544922,0.10155456791037,506
80181756,"2020-12-31","Eurosta solidaginis",42.4844073347,-90.033727058,"https://www.inaturalist.org/observations/80181756","Organism","Adult","","Adult",144,7935.34350586,1365.61401367,2988.375183102,309.932556152,"2021-05-24",2678.44262695,6569.72949219,"","Adult",0.188768093345666,"2021-12-31",7234.34765625,3087.19628906,0.100392889577607,509
80390952,"2020-12-31","Eurosta solidaginis",40.8055712778,-77.8790656111,"https://www.inaturalist.org/observations/80390952","Organism","Adult","","Adult",146,9051.14526368,1577.51000977,3295.339172363,377.405578613,"2021-05-26",2917.93359375,7473.63525391,"","Adult",0.20890261065233,"2021-12-31",7551.41357422,3106.03295898,0.121507267822727,511
81510016,"2020-12-31","Eurosta solidaginis",41.8060444247,-80.7098686247,"https://www.inaturalist.org/observations/81510016","Organism","Adult","","Adult",143,8522.16674805,1408.38208008,3088.806884768,337.553710938,"2021-05-23",2751.25317383,7113.78466797,"","Adult",0.18843339111945,"2021-12-31",7474.1640625,3093.60424805,0.109113410724973,508
81748831,"2020-12-31","Eurosta solidaginis",44.3005722222,-72.5607777778,"https://www.inaturalist.org/observations/81748831","Organism","Adult","","Adult",156,7311.85717773,1419.52416992,2536.135833745,307.547698975,"2021-06-05",2228.58813477,5892.33300781,"","Adult",0.227111606709193,"2021-12-31",6250.33740234,2355.5949707,0.130560517746227,521
82323135,"2020-12-31","Eurosta solidaginis",43.456738,-72.799026,"https://www.inaturalist.org/observations/82323135","Organism","Adult","","Adult",160,7005.26696778,1438.4329834,2330.800720213,339.893615723,"2021-06-09",1990.90710449,5566.83398438,"","Adult",0.248731187656804,"2021-12-31",5783.08251953,2022.99035645,0.168015440429214,525
97496901,"2020-12-31","Eurosta solidaginis",32.8045856014,-81.9320473177,"https://www.inaturalist.org/observations/97496901","Gall","","dormspring","dormspring",81,14244.80529785,1497.97717285,6767.367736815,290.933654785,"2021-03-22",6476.43408203,12746.828125,"dormant","dormant",0.125332301295551,"2021-12-31",11952.0439453,5726.77929688,0.0508023165732095,446
101872582,"2020-12-31","Eurosta solidaginis",40.2962217778,-80.8467198889,"https://www.inaturalist.org/observations/101872582","Gall","","dormspring","dormspring",85,8144.611999509,381.833679199,3133.4463233998,24.7139015198,"2021-03-26",3108.73242188,7762.77832031,"dormant","dormant",0.0485053006310133,"2021-12-31",7871.99902344,3259.81640625,0.00758137834769356,450
102449264,"2020-12-31","Eurosta solidaginis",46.8583176,-90.8725921,"https://www.inaturalist.org/observations/102449264","Gall","","dormspring","dormspring",115,5633.251312251,325.655609131,1992.93185805993,2.67294692993,"2021-04-25",1990.25891113,5307.59570312,"dormant","dormant",0.0538460907325558,"2021-12-31",6047.89697266,2372.68481445,0.001126549516249,480
102689036,"2020-12-31","Eurosta solidaginis",41.5770433,-73.4085463,"https://www.inaturalist.org/observations/102689036","Gall","","dormspring","dormspring",68,7714.1228256226,81.8728256226,3023.88842773,0,"2021-03-09",3023.88842773,7632.25,"dormant","dormant",0.0107953319813809,"2021-12-31",7584.09521484,3116.58984375,0,433
104205518,"2021-12-31","Eurosta solidaginis",42.3101027666,-83.4675234891,"https://www.inaturalist.org/observations/104205518","Gall","","dormspring","dormspring",2,7646.37236785889,8.38799285889,3292.17089844,0,"2022-01-02",3292.17089844,7637.984375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,367
104558830,"2021-12-31","Eurosta solidaginis",39.1702033333,-84.5332116667,"https://www.inaturalist.org/observations/104558830","Organism; Gall","Larva","dormspring","dormspringLarva",7,9108.2817993189,40.2749633789,4098.94970321905,6.02099227905,"2022-01-07",4092.92871094,9068.00683594,"dormant","dormantLarva",NA,"2022-12-31",NA,NA,NA,372
104710852,"2021-12-31","Eurosta solidaginis",35.2009267987,-80.8110924861,"https://www.inaturalist.org/observations/104710852","Gall","","dormspring","dormspring",10,11154.481979395,160.694869995,5214.5867462133,44.4959259033,"2022-01-10",5170.09082031,10993.7871094,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,375
104741721,"2021-12-31","Eurosta solidaginis",38.8642709017,-92.2924922726,"https://www.inaturalist.org/observations/104741721","Gall","","dormspring","dormspring",10,9264.8303909352,19.0979690552,4170.58789062,0,"2022-01-10",4170.58789062,9245.73242188,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,375
104786055,"2021-12-31","Eurosta solidaginis",47.146298526,-92.727355957,"https://www.inaturalist.org/observations/104786055","Gall","","dormspring","dormspring",8,5537.61914062,0,2059.84619141,0,"2022-01-08",2059.84619141,5537.61914062,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,373
104810905,"2021-12-31","Eurosta solidaginis",35.1612555,-80.2536383333,"https://www.inaturalist.org/observations/104810905","Gall","","dormspring","dormspring",11,11008.252380334,181.979919434,5098.6382675146,55.4849472046,"2022-01-11",5043.15332031,10826.2724609,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,376
104898250,"2021-12-31","Eurosta solidaginis",42.346955,-83.806275,"https://www.inaturalist.org/observations/104898250","Gall","","dormspring","dormspring",13,7209.95178985721,7.83899688721,3003.79223633,0,"2022-01-13",3003.79223633,7202.11279297,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,378
104938242,"2021-12-31","Eurosta solidaginis",39.1910729,-77.1975794,"https://www.inaturalist.org/observations/104938242","Gall","","dormspring","dormspring",14,9245.0418243433,76.7068634033,4115.71710586298,9.30597305298,"2022-01-14",4106.41113281,9168.33496094,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,379
104949251,"2021-12-31","Eurosta solidaginis",42.3622466667,-90.42923,"https://www.inaturalist.org/observations/104949251","Gall","","dormspring","dormspring",13,7722.71941757452,1.40398788452,3400.60302734,0,"2022-01-13",3400.60302734,7721.31542969,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,378
104980564,"2021-12-31","Eurosta solidaginis",42.9736023666,-85.5207810029,"https://www.inaturalist.org/observations/104980564","Gall","","dormspring","dormspring",15,7268.40835952384,5.77798843384,3087.01489258,0,"2022-01-15",3087.01489258,7262.63037109,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,380
105102259,"2021-12-31","Eurosta solidaginis",42.2889966667,-71.5315333333,"https://www.inaturalist.org/observations/105102259","Gall","","dormspring","dormspring",14,7420.1532669105,38.7719192505,2980.2578125,0,"2022-01-14",2980.2578125,7381.38134766,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,379
105127311,"2021-12-31","Eurosta solidaginis",40.8638916667,-74.005875,"https://www.inaturalist.org/observations/105127311","Gall","","dormspring","dormspring",17,8888.9170761058,67.5088729858,3904.26925659055,3.63595581055,"2022-01-17",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,382
105127378,"2021-12-31","Eurosta solidaginis",40.8645491918,-74.0053949147,"https://www.inaturalist.org/observations/105127378","Gall","","dormspring","dormspring",17,8888.9170761058,67.5088729858,3904.26925659055,3.63595581055,"2022-01-17",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,382
105127490,"2021-12-31","Eurosta solidaginis",40.8648572948,-74.005283031,"https://www.inaturalist.org/observations/105127490","Gall","","dormspring","dormspring",17,8888.9170761058,67.5088729858,3904.26925659055,3.63595581055,"2022-01-17",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,382
105172491,"2021-12-31","Eurosta solidaginis",40.3711783333,-87.967705,"https://www.inaturalist.org/observations/105172491","Gall","","dormspring","dormspring",18,8187.8939590479,19.6019668579,3591.64550781,0,"2022-01-18",3591.64550781,8168.29199219,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,383
105177552,"2021-12-31","Eurosta solidaginis",33.9723333333,-86.7752,"https://www.inaturalist.org/observations/105177552","Organism; Gall","Larva","dormspring","dormspringLarva",18,11120.28367616,207.94480896,5058.6902542164,36.0359573364,"2022-01-18",5022.65429688,10912.3388672,"dormant","dormantLarva",NA,"2022-12-31",NA,NA,NA,383
105177970,"2021-12-31","Eurosta solidaginis",33.4537600004,-88.7843472703,"https://www.inaturalist.org/observations/105177970","Gall","","dormspring","dormspring",18,11607.291259753,222.434814453,5489.8350791969,41.7779502869,"2022-01-18",5448.05712891,11384.8564453,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,383
105248716,"2021-12-31","Eurosta solidaginis",40.1241195,-75.4382783333,"https://www.inaturalist.org/observations/105248716","Gall","","dormspring","dormspring",19,8772.4718894933,63.8459129333,3847.14574432748,2.44799041748,"2022-01-19",3844.69775391,8708.62597656,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,384
105316682,"2021-12-31","Eurosta solidaginis",44.7873216667,-93.0291528333,"https://www.inaturalist.org/observations/105316682","Gall","","dormspring","dormspring",19,7067.35328674066,0.656997680664,3012.68432617,0,"2022-01-19",3012.68432617,7066.69628906,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,384
105370447,"2021-12-31","Eurosta solidaginis",41.7277799508,-88.0043066424,"https://www.inaturalist.org/observations/105370447","Gall","","dormspring","dormspring",22,8039.9838714637,11.3759613037,3612.69604492,0,"2022-01-22",3612.69604492,8028.60791016,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,387
105380055,"2021-12-31","Eurosta solidaginis",39.1114388333,-84.8455883333,"https://www.inaturalist.org/observations/105380055","Gall","","dormspring","dormspring",22,8883.9673614502,66.0689239502,3864.62386703366,6.05697250366,"2022-01-22",3858.56689453,8817.8984375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,387
105391347,"2021-12-31","Eurosta solidaginis",41.7267429936,-88.0064377127,"https://www.inaturalist.org/observations/105391347","Gall","","dormspring","dormspring",22,8039.9838714637,11.3759613037,3612.69604492,0,"2022-01-22",3612.69604492,8028.60791016,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,387
105448446,"2021-12-31","Eurosta solidaginis",44.2663747108,-72.5724003421,"https://www.inaturalist.org/observations/105448446","Gall","","dormspring","dormspring",23,6523.88774109137,7.91996765137,2537.83544922,0,"2022-01-23",2537.83544922,6515.96777344,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,388
105453432,"2021-12-31","Eurosta solidaginis",33.79115,-84.3682866667,"https://www.inaturalist.org/observations/105453432","Gall","","dormspring","dormspring",23,11572.513137855,247.652786255,5328.8691711476,32.4179992676,"2022-01-23",5296.45117188,11324.8603516,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,388
105463689,"2021-12-31","Eurosta solidaginis",40.0788633333,-88.2058333333,"https://www.inaturalist.org/observations/105463689","Gall","","dormspring","dormspring",22,8328.7677764893,24.8849639893,3657.94897461,0,"2022-01-22",3657.94897461,8303.8828125,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,387
105553539,"2021-12-31","Eurosta solidaginis",44.6852616667,-93.0811221667,"https://www.inaturalist.org/observations/105553539","Gall","","dormspring","dormspring",24,6926,0,2946.81298828,0,"2022-01-24",2946.81298828,6926,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,389
105561900,"2021-12-31","Eurosta solidaginis",33.2775459167,-93.9035644444,"https://www.inaturalist.org/observations/105561900","Gall","","dormspring","dormspring",22,12150.321929969,268.703765869,5922.9955711352,30.7528953552,"2022-01-22",5892.24267578,11881.6181641,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,387
